Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
Evenia Rossello,"a 1,3 km del centro","Ciutat Vella, Barcelona",€ 904,"8,3",3 de 5,689 comentarios,https://www.booking.com/hotel/es/cotursarosello.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=565&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978502&all_sr_blocks=9098003_88190331_0_34_0&highlighted_blocks=9098003_88190331_0_34_0&matching_block_id=9098003_88190331_0_34_0&sr_pri_blocks=9098003_88190331_0_34_0__90417&from=searchresults#hotelTmpl,"El Evenia Rossello tiene una ubicación excelente, a sólo 5 minutos a pie del elegante bulevar Paseo de Gracia. Ofrece habitaciones modernas con suelos de madera, conexión gratuita a internet y un gimnasio.

El moderno restaurante L'Illa del Rosselló sirve cocina mediterránea. También se podrá disfrutar de las típicas tapas en la terraza Placeta Joan Brossa, la cual está rodeada de pequeños jardines.

El mostrador de información turística del Evenia Rossello puede proporcionarle información útil sobre la ciudad y ayudarle con el alquiler de coches. También se proporciona guardaequipaje.

La estación de metro Diagonal está a 400 metros del hotel y ofrece acceso directo al centro de la ciudad de Barcelona. El aeropuerto de Barcelona está a 12 km."
Hotel Rec Barcelona - Adults Only,"a 0,9 km del centro","Gracia, Barcelona",€ 706,"8,8",4 de 5,3.648 comentarios,https://www.booking.com/hotel/es/rec-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=566&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978502&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__70555&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Rec Barcelona - Adults Only es un alojamiento bien ubicado en el centro de Barcelona que ofrece habitaciones con aire acondicionado, piscina al aire libre, wifi gratis y salón de uso común. El alojamiento está a 2 km de Platja del Somorrostro y a 2 km de Platja de la Barceloneta, y ofrece terraza y bar. Hay parking privado en el propio alojamiento.

En el hotel, cada habitación está equipada con escritorio. Algunas habitaciones de este alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, y también ofrecen vistas a la ciudad. En Hotel Rec Barcelona - Adults Only, cada habitación incluye ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno continental, vegetariano o sin gluten.

En la recepción 24 horas se habla catalán, alemán, inglés y español, y el personal estará encantado de dar información sobre la zona.

Cerca del alojamiento hay puntos de interés como Museo Picasso, Santa María del Mar y Catedral de Barcelona. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km del alojamiento."
Click&Flat Seneca Suites,"a 1,6 km del centro","Sant Martí, Barcelona",€ 876,"8,6",4 de 5,99 comentarios,https://www.booking.com/hotel/es/click-amp-flat-seneca-suites.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=567&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978502&all_sr_blocks=112384807_330891612_2_0_0&highlighted_blocks=112384807_330891612_2_0_0&matching_block_id=112384807_330891612_2_0_0&sr_pri_blocks=112384807_330891612_2_0_0__87600&from=searchresults#hotelTmpl,"El Click&Flat Seneca Suites, situado a 50 metros del elegante paseo de Gracia de Barcelona, ofrece apartamentos elegantes con una decoración moderna y conexión WiFi gratuita. Los apartamentos disponen de terraza o balcón privado.

La sala de estar incluye sofá cama, TV de pantalla plana y reproductor de DVD, mientras que la cocina está bien equipada con lavavajillas, horno y lavadora. También incluyen hervidor de agua, tostadora y utensilios de cocina. El baño incluye ducha y secador de pelo.

A 5 minutos a pie del establecimiento hay una gran variedad de bares y restaurantes de moda.

La estación de tren de Passeig de Gracia está a 10 minutos a pie de los apartamentos y ofrece conexiones directas con el aeropuerto de Barcelona-El Prat. El Click&Flat Seneca Suites se encuentra a 250 metros de la estación de metro Diagonal y a 2 paradas de metro de la plaza Catalunya y la Sagrada Familia.

Se llevarán a cabo obras de restauración en la parte delantera del edificio desde noviembre de 2023 hasta febrero de 2024. Se utilizarán andamios y se podrán sellar los balcones para evitar que entre polvo en el apartamento. Los precios del alquiler para este período se han ajustado en consecuencia."
Attica 21 Barcelona Mar,a 4 km del centro,"Sant Andreu, Barcelona",€ 692,"8,3",4 de 5,1.418 comentarios,https://www.booking.com/hotel/es/barcelonamar.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=568&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978502&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__69214&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Attica 21 se encuentra en el moderno distrito de Diagonal Mar de Barcelona, a 300 metros de la playa. El hotel ofrece piscina en la azotea y WiFi gratuita.

El Attica 21 Barcelona Mar dispone de habitaciones modernas con suelo de madera, ventanas grandes, aire acondicionado y baño privado.

El Attica 21 cuenta con una piscina en la azotea rodeada por un solárium con tumbonas y con vistas espectaculares a la ciudad. En verano también hay un bar en la piscina. El hotel posee cafetería y mostrador de información turística.

La estación de metro más cercana es la de Selva de Mar, a unos 400 metros. El recinto del Fòrum está a unos 15 minutos a pie y el centro comercial Diagonal Mar, a unos 5 minutos a pie. Se proporciona aparcamiento privado por un suplemento."
FEL42 · FEL42 -Spacious and quiet apartment,"a 4,1 km del centro","Horta-Guinardó, Barcelona",€ 687,"7,5",3 de 5,122 comentarios,https://www.booking.com/hotel/es/higuests-vacation-homes-felip-ii.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=569&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978502&all_sr_blocks=628682203_244939769_2_0_0&highlighted_blocks=628682203_244939769_2_0_0&matching_block_id=628682203_244939769_2_0_0&sr_pri_blocks=628682203_244939769_2_0_0__68667&from=searchresults#hotelTmpl,"FEL42 · FEL42 -Spacious and quiet apartment está a 2,8 km de Sagrada Familia y ofrece alojamiento con aire acondicionado y balcón.

En el apartamento se puede usar la terraza.

La Pedrera está a 4,4 km del alojamiento, y Casa Batlló está a 4,5 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 17 km."
Alcam Baro 22,"a 3,3 km del centro","Eixample, Barcelona",€ 777,"8,6",4 de 5,,https://www.booking.com/hotel/es/alcam-baro-22.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=570&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978502&all_sr_blocks=1141955301_387038256_0_0_0&highlighted_blocks=1141955301_387038256_0_0_0&matching_block_id=1141955301_387038256_0_0_0&sr_pri_blocks=1141955301_387038256_0_0_0__77700&from=searchresults#hotelTmpl,"Alcam Baro 22 se encuentra en Barcelona, a 2 km de Sagrada Familia y a 16 min a pie de Parque Güell, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 3,5 km de La Pedrera y a 4 km de Casa Batlló.

El apartamento dispone de 2 dormitorios, cocina con nevera y horno, lavadora y 1 baño con secador de pelo.

Paseo de Gracia está a 4,4 km del alojamiento, y Estación de metro Passeig de Gràcia está a 4,5 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento."
HCC St. Moritz,a 450 m del centro,"Horta-Guinardó, Barcelona",€ 924,"9,3",3 de 5,1.244 comentarios,https://www.booking.com/hotel/es/stmoritz.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=571&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978502&all_sr_blocks=9004402_0_2_0_0&highlighted_blocks=9004402_0_2_0_0&matching_block_id=9004402_0_2_0_0&sr_pri_blocks=9004402_0_2_0_0__92446&from=searchresults#hotelTmpl,"El St. Moritz ofrece un alojamiento elegante en un edificio protegido del siglo XIX, a 5 minutos a pie de la Casa Batlló de Gaudí. Dispone de habitaciones modernas con aire acondicionado, WiFi gratuita y TV LCD vía satélite.

El Hotel HCC St. Moritz conserva su escalera central original y su recepción de mármol. Las habitaciones presentan una decoración sencilla y clásica y están equipadas con minibar y baño privado con secador de pelo, zapatillas y artículos de aseo.

Todos los días se sirve un desayuno buffet variado. El restaurante St Gallen del hotel ofrece una gran variedad de platos mediterráneos para cenar con menús elaborados con productos frescos de temporada.

El hotel se encuentra a solo 5 minutos a pie de Passeig de Gràcia y su estación de metro. La plaza de Cataluña y Las Ramblas están a 1 parada de metro. El puerto de Barcelona se sitúa a poco más de 1 km del St. Moritz."
Eric Vökel Boutique Apartments - Sagrada Familia Suites,"a 2,6 km del centro","Eixample, Barcelona",€ 926,"8,9",4 de 5,446 comentarios,https://www.booking.com/hotel/es/eric-vokel-sagrada-familia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=576&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__92563&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Estos apartamentos ecológicos son elegantes y han sido diseñados por el arquitecto danés Eric Vökel. El establecimiento Eric Vökel Boutique Apartments - Sagrada Familia Suites está ubicado en un edificio modernista restaurado, a solo 100 metros de la estación de metro Sant Pau/Dos de Maig y a 200 metros de la Sagrada Familia.

Los apartamentos del establecimiento Eric Vökel Boutique Apartments - Sagrada Familia Suites tienen un diseño boutique con decoración luminosa de color blanco, mesa de cristal y persianas eléctricas. Todos los apartamentos tienen balcón.

Los apartamentos también disponen de WiFi gratuita y TV de pantalla plana. El edificio recibe energía eléctrica de sus propios paneles solares. Los apartamentos incluyen cocina totalmente equipada con lavadora y lavavajillas.

El establecimiento ofrece consigna de equipaje y servicio de registro de entrada las 24 horas. También hay un ordenador disponible.

El hermoso edifico del hospital de Sant Pau, de estilo modernista, se encuentra a 5 minutos a pie de los apartamentos. El barrio de la Sagrada Familia alberga numerosas tiendas, restaurantes y cafeterías.

El centro de Barcelona y el paseo de Las Ramblas están a 20 minutos en metro o autobús.

El ascensor llega a las entreplantas. Hay que subir algunos escalones para llegar al apartamento."
Eric Vökel Boutique Apartments - Gran Vía Suites,"a 1,6 km del centro","Eixample, Barcelona",€ 879,"8,9",4 de 5,845 comentarios,https://www.booking.com/hotel/es/eric-vokel-gran-via-suites.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=577&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=29237019_88206456_2_0_0&highlighted_blocks=29237019_88206456_2_0_0&matching_block_id=29237019_88206456_2_0_0&sr_pri_blocks=29237019_88206456_2_0_0__87850&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El establecimiento Eric Vökel Gran Via Suites ofrece apartamentos boutique en el centro de Barcelona, a 10 minutos a pie de la plaza de España. Los apartamentos son elegantes y están equipados con WiFi gratuita.

Todos los apartamentos del Eric Vökel tienen una bonita decoración de estilo contemporáneo y están equipados con aire acondicionado, zona de cocina bien equipada y zona de estar amplia con TV de pantalla plana.

Hay numerosos bares y cafeterías a unos 100 metros del establecimiento Suites. Estos apartamentos están ubicados en la Gran Vía, cerca de varios supermercados y tiendas.

El establecimiento Vökel se encuentra a solo 20 minutos a pie de la montaña de Montjuic y del Museo Nacional de Arte de Cataluña. El famoso paseo de Las Ramblas y el Barrio Gótico de los alrededores quedan a 10 minutos en metro."
Wittmore Hotel - Adults Only,a 1 km del centro,"Ciutat Vella, Barcelona",€ 1.984,"9,1",5 de 5,218 comentarios,https://www.booking.com/hotel/es/the-wittmore.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=578&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=177156302_177013893_0_2_0&highlighted_blocks=177156302_177013893_0_2_0&matching_block_id=177156302_177013893_0_2_0&sr_pri_blocks=177156302_177013893_0_2_0__198380&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El establecimiento The Wittmore - Adults Only se encuentra en Barcelona, en pleno Barrio Gótico y a 400 metros del Museo Picasso, y ofrece un patio y un jardín vertical. Hay WiFi gratuita en todas las instalaciones.

Las habitaciones son cómodas y tranquilas y están equipadas con aire acondicionado y TV de pantalla plana. Algunas tienen zona de estar, y todas cuentan con baño privado, albornoces, zapatillas y artículos de aseo de lujo.

La recepción permanece abierta las 24 horas. Hay un bar y un restaurante de cocina regional con una amplia selección de vinos locales e internacionales. Los huéspedes también pueden disfrutar de la terraza de la azotea, que incluye una piscina pequeña, solárium y bar.

Se ofrece servicio de alquiler de coches y bicicletas. El establecimiento The Wittmore - Adults Only se encuentra a 400 metros de la plaza Real y a 500 metros de la catedral de Barcelona, La Seu. El aeropuerto más cercano es el de Barcelona-El Prat, situado a 13 km."
BBarcelona Sant Pau Flat,a 3 km del centro,"Sant Martí, Barcelona",€ 645,"7,3",3 de 5,55 comentarios,https://www.booking.com/hotel/es/bbarcelona-san-pau-flat.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=579&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=827219201_347222544_2_0_0&highlighted_blocks=827219201_347222544_2_0_0&matching_block_id=827219201_347222544_2_0_0&sr_pri_blocks=827219201_347222544_2_0_0__64455&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"BBarcelona Sant Pau Flat está en Barcelona, a 16 min a pie de Sagrada Familia y a 3,2 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 3,7 km de Casa Batlló y a 4,1 km de Paseo de Gracia.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una cocina totalmente equipada y 1 baño.

Parque Güell está a 4,2 km del alojamiento, y Estación de metro Passeig de Gràcia está a 4,2 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km."
Port Forum Apartments by Olala Homes,"a 5,9 km del centro","Ciutat Vella, Barcelona",€ 849,"8,2",4 de 5,1.019 comentarios,https://www.booking.com/hotel/es/olala-port-forum.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=580&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=378440321_246096719_4_0_0&highlighted_blocks=378440321_246096719_4_0_0&matching_block_id=378440321_246096719_4_0_0&sr_pri_blocks=378440321_246096719_4_0_0__84908&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Port Forum Apartments by Olala Homes está en Barcelona, a 17 min a pie de Platja del Litoral y a 1,8 km de Platja del Fòrum, y ofrece alojamiento con zona de estar. Hay wifi gratis en todo el alojamiento y parking privado en el propio alojamiento.

Las unidades están equipadas con balcón y ofrecen aire acondicionado, TV de pantalla plana y baño privado con ducha y artículos de aseo gratuitos. También se ofrece nevera, lavavajillas y horno en la cocina, además de cafetera.

Platja de la Mora está a 2,3 km del alojamiento, y Sagrada Familia está a 5,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 19 km."
By Port Vell Rooms,"a 1,2 km del centro","Eixample, Barcelona",€ 366,"6,5",4 de 5,60 comentarios,https://www.booking.com/hotel/es/by-port-vell-rooms.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=581&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=1071421303_379659066_2_0_0&highlighted_blocks=1071421303_379659066_2_0_0&matching_block_id=1071421303_379659066_2_0_0&sr_pri_blocks=1071421303_379659066_2_0_0__36630&from=searchresults#hotelTmpl,"By Port Vell Rooms se encuentra en el centro de Barcelona, a 1,9 km de Platja de Sant Sebastià, yofrece habitaciones con aire acondicionado y wifi gratis. El alojamiento está a unos 2 km de Platja de la Barceloneta, a menos de 1 km de Santa María del Mar y a 13 min a pie de Museo Picasso. Este alojamiento libre de humo se encuentra a 1,9 km de Platja de Sant Miquel.

En el albergue, cada habitación tiene armario. Las habitaciones incluyen baño compartido, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Catedral de Barcelona, Plaza Real y Paseo de Gracia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
Hostourist@Bcn Centric Eixample,"a 1,3 km del centro","Ciutat Vella, Barcelona",€ 1.426,"9,4",4 de 5,6 comentarios externos,https://www.booking.com/hotel/es/hostourist-bcn-centric-eixample.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=582&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=1054060801_377592606_6_0_0&highlighted_blocks=1054060801_377592606_6_0_0&matching_block_id=1054060801_377592606_6_0_0&sr_pri_blocks=1054060801_377592606_6_0_0__142600&from=searchresults#hotelTmpl,"Hostourist@Bcn Centric Eixample es un alojamiento muy bien ubicado en el centro de Barcelona que ofrece balcón. Este apartamento ofrece wifi gratis y una cocina totalmente equipada.

Este apartamento de 3 dormitorios ofrece TV de pantalla plana, aire acondicionado y sala de estar.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Paseo de Gracia y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Amazing sunset views in the Mediterranean Apart/,"a 5,6 km del centro","Ciutat Vella, Barcelona",€ 1.266,"7,7",3 de 5,11 comentarios,https://www.booking.com/hotel/es/amazing-sunset-views-in-the-mediterranean-apart-sant-adria-de-besos.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=583&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=1029826601_375674687_4_0_0&highlighted_blocks=1029826601_375674687_4_0_0&matching_block_id=1029826601_375674687_4_0_0&sr_pri_blocks=1029826601_375674687_4_0_0__126625&from=searchresults#hotelTmpl,"Amazing sunset views in the Mediterranean Apart/ es un alojamiento con terraza que se encuentra en Barcelona, a menos de 1 km de Platja del Fòrum, a 17 min a pie de Platja del Litoral y a 1,6 km de Platja de Llevant. Se ofrece wifi gratis en todo el alojamiento y parking privado en el propio alojamiento.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y bañera de hidromasaje. Hay toallas y ropa de cama en el apartamento.

Sagrada Familia está a 4,9 km del alojamiento, y Port Olimpic está a 4,9 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 18 km del alojamiento."
The MO GOTIC,a 450 m del centro,"Eixample, Barcelona",€ 575,"9,0",4 de 5,940 comentarios,https://www.booking.com/hotel/es/the-mo-house-gotic.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=584&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=889657302_359000548_2_0_0&highlighted_blocks=889657302_359000548_2_0_0&matching_block_id=889657302_359000548_2_0_0&sr_pri_blocks=889657302_359000548_2_0_0__57486&from=searchresults#hotelTmpl,"The MO GOTIC es un alojamiento muy bien ubicado en el centro de Barcelona, a 2,1 km de Platja de Sant Miquel y a 2,2 km de Platja del Somorrostro. Cerca hay lugares de interés populares como Plaza Cataluña, Teatro Tívoli y Paseo de Gracia. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, mostrador de información turística y wifi gratis en todo el alojamiento.

En el hotel, las habitaciones tienen ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Portal del Ángel y Catedral de Barcelona. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Brilliant Studios Barceloneta Beach,a 2 km del centro,"Eixample, Barcelona",€ 780,"8,5",4 de 5,2 comentarios,https://www.booking.com/hotel/es/stylish-apartment-near-barceloneta-beach.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=585&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978513&all_sr_blocks=1133400301_385995938_2_0_0&highlighted_blocks=1133400301_385995938_2_0_0&matching_block_id=1133400301_385995938_2_0_0&sr_pri_blocks=1133400301_385995938_2_0_0__78000&from=searchresults#hotelTmpl,"Brilliant Studios Barceloneta Beach, en Barcelona, se encuentra a 3 min a pie de Platja de Sant Miquel y ofrece alojamiento con aire acondicionado y wifi gratis, además de acceso a la terraza.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y secador de pelo. La cocina dispone de nevera, horno y microondas. También se ofrece fogones y tostadora, además de cafetera.

Cerca del alojamiento hay puntos de interés como Platja de la Barceloneta, Platja de Sant Sebastià y Santa María del Mar. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km del alojamiento."
